OrderID,OrderDate,CustomerName,Email,Country,ProductCategory,Quantity,UnitPrice,Discount,PaymentMethod,IsReturned
ORD-21261,12/08/2025,Customer 1361,customer1361@example.com,DE,BEAUTY,3.0,$103.65,0.11,Gift Card,false
ORD-20147,"April 28, 2025",Customer 1147,  customer1147@example.com ,Canada,Apparel,2.0,$161.57,0.0,PayPal,No
ORD-20953,07/20/2026,Customer 1053,customer1053@example.com,england,APPAREL,2.0,178.69,0.2,Gift Card,false
ORD-20254,21-Apr-2026,Customer 1254,  customer1254@example.com ,Germany,,5.0,$168.89,0.24,Debit Card,N
ORD-20106,15-Nov-2025,Customer 1106,  customer1106@example.com ,,beauty,2.0,$201.01,0.03,Gift Card,FALSE
ORD-20565,09/07/2025,Customer 1565,customer1565@example.com,CANADA,Beauty,1.0,30.36,0.19,Credit Card,No
ORD-20392,2025-03-16,Customer 1392,  customer1392@example.com ,GERMANY,home and garden,2.0,128.77,0.1,Debit Card,FALSE
ORD-21266,19-Jan-2026,Customer 1366,customer1366@example.com,Canada,HOME & GARDEN,3.0,140.77,0.13,Credit Card,Yes
ORD-20230,15-Jan-2026,Customer 1230,customer1230@example.com,United kingdom, Apparel,1.0,$38.80,0.11,PayPal,TRUE
ORD-20146,03-Jan-2026,Customer 1146,customer1146@example.com,us, Apparel,4.0,58.19,0.27,Gift Card,0
ORD-21557,04/30/2025,Customer 1657,customer1657@example.com,UK,Sport,1.0,76.81,0.17,Gift Card,false
ORD-21019,"October 29, 2025",Customer 1119,customer1119@example.com,UK,Home&Garden,4.0,118.05,0.16,Credit Card,false
ORD-20167,"August 27, 2025",Customer 1167,  customer1167@example.com ,USA,Apparel,4.0,65.14,0.1,Debit Card,true
ORD-20956,2025-08-17,Customer 1056,customer1056@example.com,Germany,electronics,1.0,183.97,0.16,Credit Card,false
ORD-20052,2025-08-21,Customer 1052,customer1052@example.com,us,sports,2.0,30.4,0.11,Gift Card,FALSE
ORD-20598,25-Mar-2026,Customer 1598,customer1598@example.com,AUS,apparel,5.0,$111.90,0.11,Debit Card,no
ORD-20808,2026-03-06,Customer 1808,customer1808@example.com,United States,Home&Garden,5.0,112.79,0.14,Debit Card,no
ORD-21437,04/13/2026,Customer 1537,customer1537@example.com,USA,Beauty,2.0,$173.42,0.15,PayPal,no
ORD-20399,"April 23, 2026",Customer 1399,customer1399@example.com,DE,SPORTS,3.0,$85.95,0.19,Gift Card,No
ORD-21353,10/10/2025,Customer 1453,customer1453@example.com,United kingdom,ELECTRONICS,1.0,$38.53,0.24,Debit Card,false
ORD-20651,"March 08, 2025",Customer 1651,customer1651@example.com,UK,SPORTS,4.0,$207.25,0.25,Debit Card,N
ORD-20858,10-Jun-2026,Customer 1858,  customer1858@example.com ,CANADA,Beuaty,5.0,$104.82,0.01,Credit Card,No
ORD-20468,2026-04-26,Customer 1468,  customer1468@example.com ,germany,sports,4.0,99.91,0.3,PayPal,No
ORD-21274,14-Mar-2025,Customer 1374,customer1374@example.com,America,BEAUTY,3.0,$88.52,0.26,Debit Card,no
ORD-21422,28-Sep-2025,Customer 1522,  customer1522@example.com ,Canada,Home & garden,5.0,31.48,0.26,PayPal,false
ORD-20347,"October 18, 2025",Customer 1347,customer1347@example.com,DE,Home&Garden,3.0,204.61,0.09,Debit Card,No
ORD-20280,2025-03-21,Customer 1280,customer1280@example.com,UK,electronics,5.0,$58.99,0.01,Gift Card,Y
ORD-20990,23-Apr-2026,Customer 1090,customer1090@example.com,,Home & Garden,2.0,140.51,0.11,PayPal,N
ORD-21314,23-Jul-2025,Customer 1414,customer1414@example.com,germany,Electronics,4.0,63.42,0.21,PayPal,no
ORD-20715,"June 24, 2026",Customer 1715,customer1715@example.com,canada,Home&Garden,1.0,83.1,0.27,Debit Card,0
ORD-20009,06/05/2026,Customer 1009,,CA, Beauty,5.0,62.47,0.2,Credit Card,false
ORD-20740,2026-02-02,Customer 1740,customer1740@example.com,DE,Sport,1.0,184.58,0.0,Credit Card,FALSE
ORD-20270,02-May-2025,Customer 1270,customer1270@example.com,AUS,BEAUTY,3.0,50.18,0.16,Debit Card,FALSE
ORD-21370,13-Aug-2026,Customer 1470,customer1470@example.com,CANADA,Electronic,4.0,$219.12,0.22,PayPal,false
ORD-20285,03/04/2026,Customer 1285,  customer1285@example.com ,United kingdom,home and garden,4.0,$124.70,0.0,Gift Card,yes
ORD-20541,03/08/2026,Customer 1541,customer1541@example.com,australia,Sport,5.0,207.49,0.23,Credit Card,N
ORD-20741,04/16/2026,Customer 1741,customer1741@example.com,england,SPORTS,1.0,$65.27,0.24,Debit Card,no
ORD-20444,2026-05-10,Customer 1444,  customer1444@example.com ,United kingdom,Appreal,3.0,43.93,0.18,Debit Card,0
ORD-21495,"January 26, 2026",Customer 1595,customer1595@example.com,United kingdom,beauty,5.0,133.76,0.12,Debit Card,N
ORD-20830,26-Aug-2025,Customer 1830,customer1830@example.com,us,apparel,1.0,179.2,0.13,Gift Card,0
ORD-20103,"October 06, 2025",Customer 1103,customer1103@example.com,USA,Appreal,5.0,135.03,0.12,Gift Card,N
ORD-21458,21-Jun-2026,Customer 1558,  customer1558@example.com ,AUS,beauty,4.0,128.1,0.3,Gift Card,false
ORD-20099,"April 14, 2026",Customer 1099,customer1099@example.com,AUSTRALIA,beauty,3.0,117.68,0.13,,1
ORD-20781,06/10/2025,Customer 1781,customer1781@example.com,germany,HOME & GARDEN,3.0,200.46,0.25,Gift Card,false
ORD-20803,"December 28, 2025",Customer 1803,customer1803@example.com,CA,SPORTS,5.0,182.27,0.19,Debit Card,false
ORD-20855,"April 10, 2026",Customer 1855,customer1855@example.com,CA,Sports,3.0,202.92,0.19,PayPal,No
ORD-21278,23-Jul-2026,Customer 1378,customer1378@example.com,DE,sports,1.0,108.38,0.03,Debit Card,false
ORD-20495,"April 15, 2025",Customer 1495,customer1495@example.com,,beauty,3.0,32.4,0.06,Debit Card,no
ORD-20432,2026-08-07,Customer 1432,customer1432@example.com,Canada,Beuaty,2.0,215.29,0.25,Credit Card,0
ORD-20142,20-Jun-2025,Customer 1142,customer1142@example.com,australia,Beuaty,2.0,117.23,0.06,Gift Card,No
ORD-20827,"January 13, 2026",Customer 1827,customer1827@example.com,AUSTRALIA,Beauty,4.0,40.57,0.19,PayPal,false
ORD-20166,06-Dec-2025,Customer 1166,customer1166@example.com,australia,Electronics ,1.0,194.62,0.01,Gift Card,0
ORD-20161,12/24/2025,Customer 1161,customer1161@example.com,AUSTRALIA,Sports,1.0,49.4,0.15,PayPal,no
ORD-21160,2026-07-05,Customer 1260,customer1260@example.com,,Home & garden,4.0,38.21,0.11,Debit Card,FALSE
ORD-21040,2026-05-20,Customer 1140,  customer1140@example.com ,United States,beauty,5.0,130.59,0.19,PayPal,no
ORD-21137,03/18/2025,Customer 1237,customer1237@example.com,United states,,5.0,179.38,0.06,PayPal,FALSE
ORD-20007,"December 17, 2025",Customer 1007,  customer1007@example.com ,United states,Beuaty,4.0,32.43,0.23,PayPal,FALSE
ORD-20173,06/08/2026,Customer 1173,customer1173@example.com,AUSTRALIA,beauty,2.0,39.87,0.12,Credit Card,No
ORD-20446,16-Mar-2025,Customer 1446,  customer1446@example.com ,australia, Apparel,2.0,84.12,0.14,Gift Card,FALSE
ORD-21512,2025-10-02,Customer 1612,customer1612@example.com,germany,Appreal,3.0,122.91,0.23,Credit Card,N
ORD-20828,2026-06-04,Customer 1828,customer1828@example.com,United states,Sports ,2.0,$105.56,0.22,Debit Card,N
ORD-20866,11-Dec-2025,Customer 1866,customer1866@example.com,Australia,beauty,4.0,$187.48,0.21,PayPal,1
ORD-20579,"April 12, 2026",Customer 1579,  customer1579@example.com ,CA,Appreal,1.0,157.82,0.01,Credit Card,0
ORD-21531,"February 24, 2026",Customer 1631,customer1631@example.com,Australia,HOME & GARDEN,1.0,68.02,0.27,Debit Card,no
ORD-20204,2025-09-23,Customer 1204,customer1204@example.com,USA,electronics,1.0,197.24,0.29,PayPal,false
ORD-20902,24-Jun-2026,Customer 1002,customer1002@example.com,UK,Electronics ,1.0,143.61,0.01,Gift Card,false
ORD-20580,2026-06-15,Customer 1580,  customer1580@example.com ,germany,Electronics ,5.0,$168.44,0.28,Gift Card,0
ORD-21496,2025-08-18,Customer 1596,customer1596@example.com,, Beauty,3.0,68.18,0.3,Gift Card,0
ORD-21136,2025-11-01,Customer 1236,customer1236@example.com,U.K.,Home & Garden,1.0,142.23,,Credit Card,FALSE
ORD-21416,2025-11-12,Customer 1516,customer1516@example.com,United Kingdom,Beuaty,4.0,$204.04,,Debit Card,false
ORD-20485,12/22/2025,Customer 1485,  customer1485@example.com ,canada,Electronics,3.0,$159.84,0.04,Gift Card,FALSE
ORD-21000,2026-07-24,Customer 1100,customer1100@example.com,germany,Home & garden,3.0,60.15,0.23,Credit Card,0
ORD-20644,2026-07-17,Customer 1644,  customer1644@example.com ,Germany, Beauty,1.0,83.18,,Gift Card,FALSE
ORD-21541,02/27/2025,Customer 1641,customer1641@example.com,GERMANY,sports,4.0,37.75,0.16,Debit Card,false
ORD-21504,2026-03-19,Customer 1604,customer1604@example.com,GERMANY,Sports ,4.0,66.4,0.28,Gift Card,N
ORD-20859,"April 03, 2026",Customer 1859,customer1859@example.com,england,HOME & GARDEN,1.0,212.68,0.01,Credit Card,false
ORD-21561,06/01/2025,Customer 1661,customer1661@example.com,,ELECTRONICS,3.0,135.63,,PayPal,FALSE
ORD-20003,"September 07, 2025",Customer 1003,customer1003@example.com,United Kingdom,home and garden,5.0,137.78,0.23,Credit Card,No
ORD-21392,2025-07-06,Customer 1492,customer1492@example.com,U.K.,Home & garden,,167.6,,Credit Card,0
ORD-20358,06-Apr-2025,Customer 1358,,CANADA,apparel,4.0,41.55,0.23,PayPal,no
ORD-20428,2026-05-29,Customer 1428,customer1428@example.com,australia,Apparel,4.0,$179.21,0.22,Debit Card,FALSE
ORD-20276,2025-05-01,Customer 1276,  customer1276@example.com ,U.S.A.,,2.0,86.86,0.25,Gift Card,1
ORD-20266,04-Aug-2026,Customer 1266,customer1266@example.com,england,Home & Garden,4.0,$219.83,0.24,Gift Card,TRUE
ORD-20749,05/11/2025,Customer 1749,customer1749@example.com,australia,Electronics,3.0,$21.12,0.29,PayPal,FALSE
ORD-21412,2025-07-03,Customer 1512,customer1512@example.com,canada,Home & garden,5.0,57.05,0.12,Debit Card,FALSE
ORD-20030,20-Nov-2025,Customer 1030,customer1030@example.com,USA,Sports,4.0,95.02,0.13,Debit Card,false
ORD-20445,03/09/2025,Customer 1445,  customer1445@example.com ,United Kingdom,APPAREL,4.0,43.43,0.12,PayPal,No
ORD-20760,2025-03-08,Customer 1760,customer1760@example.com,GERMANY,beauty,2.0,$77.47,0.26,PayPal,No
ORD-20373,10/28/2025,Customer 1373,customer1373@example.com,us,electronics,5.0,$87.16,0.19,Credit Card,false
ORD-21256,2026-01-25,Customer 1356,customer1356@example.com,United States,Electronic,4.0,166.66,0.11,Gift Card,1
ORD-21281,07/09/2026,Customer 1381,,AUS,BEAUTY,5.0,$181.16,0.15,Credit Card,no
ORD-21140,2026-06-23,Customer 1240,customer1240@example.com,AUSTRALIA,home and garden,2.0,168.44,0.19,Gift Card,true
ORD-20617,05/10/2025,Customer 1617,customer1617@example.com,USA,,5.0,27.0,0.23,Debit Card,FALSE
ORD-21553,03/19/2026,Customer 1653,customer1653@example.com,United kingdom,Electronics,4.0,27.17,0.28,Credit Card,FALSE
ORD-21224,2026-04-17,Customer 1324,customer1324@example.com,Germany, Beauty,5.0,$199.90,0.01,,N
ORD-21348,2026-07-26,Customer 1448,,CA, Beauty,3.0,$93.40,0.12,Credit Card,N
ORD-20342,20-Sep-2025,Customer 1342,customer1342@example.com,AUSTRALIA,HOME & GARDEN,3.0,45.16,0.09,PayPal,false
ORD-21469,05/27/2025,Customer 1569,  customer1569@example.com ,australia,Beuaty,5.0,67.48,0.18,Gift Card,no
ORD-21430,24-Feb-2026,Customer 1530,  customer1530@example.com ,australia,Beuaty,5.0,$199.91,0.14,Credit Card,N
ORD-21485,05/16/2025,Customer 1585,  customer1585@example.com ,United kingdom,,3.0,91.3,0.07,Debit Card,No
ORD-20944,2025-06-25,Customer 1044,  customer1044@example.com ,england,Home & garden,4.0,$143.96,0.18,Debit Card,N
ORD-20391,"March 27, 2026",Customer 1391,customer1391@example.com,America,Electronics,3.0,184.26,0.05,Gift Card,no
ORD-20228,2026-04-14,Customer 1228,customer1228@example.com,canada,ELECTRONICS,2.0,214.71,0.08,Debit Card,N
ORD-21545,01/19/2026,Customer 1645,  customer1645@example.com ,CA,Home & garden,1.0,13.45,0.05,PayPal,false
ORD-20517,07/19/2026,Customer 1517,customer1517@example.com,CANADA,BEAUTY,4.0,63.4,0.02,PayPal,no
ORD-20479,"June 27, 2025",Customer 1479,customer1479@example.com,United kingdom,Appreal,2.0,198.78,0.02,Debit Card,false
ORD-20799,"March 17, 2025",Customer 1799,customer1799@example.com,Australia,beauty,2.0,150.7,0.26,Credit Card,0
ORD-20034,08-Aug-2026,Customer 1034,  customer1034@example.com ,United states,Sport,5.0,17.61,0.24,Debit Card,No
ORD-20008,2025-10-02,Customer 1008,  customer1008@example.com ,CA,Beuaty,4.0,22.2,0.13,Debit Card,0
ORD-20231,"July 20, 2025",Customer 1231,customer1231@example.com,Australia,Sport,4.0,66.87,0.07,Debit Card,false
ORD-20440,2026-01-13,Customer 1440,  customer1440@example.com ,germany,,2.0,144.34,0.12,Gift Card,N
ORD-20525,07/24/2026,Customer 1525,customer1525@example.com,germany,home and garden,3.0,158.77,0.15,Gift Card,No
ORD-20624,2025-11-08,Customer 1624,  customer1624@example.com ,AUSTRALIA,beauty,,30.62,0.2,PayPal,0
ORD-21542,22-Jul-2026,Customer 1642,customer1642@example.com,australia,Beuaty,3.0,$51.96,0.06,Gift Card,false
ORD-20094,05-Mar-2025,Customer 1094,customer1094@example.com,USA, Apparel,1.0,40.73,0.07,Credit Card,1
ORD-20543,"June 17, 2025",Customer 1543,customer1543@example.com,australia,Sports,3.0,214.88,0.01,PayPal,yes
ORD-21342,14-Sep-2025,Customer 1442,customer1442@example.com,UK, Apparel,1.0,165.76,0.3,Gift Card,0
ORD-20970,01-Mar-2025,Customer 1070,customer1070@example.com,Germany,apparel,1.0,$201.09,0.05,PayPal,false
ORD-21357,07/09/2026,Customer 1457,  customer1457@example.com ,germany, Apparel,2.0,$153.18,0.1,PayPal,No
ORD-20209,11/18/2025,Customer 1209,customer1209@example.com,U.K.,Sport,2.0,22.04,0.26,Debit Card,false
ORD-21199,"May 11, 2025",Customer 1299,customer1299@example.com,AUSTRALIA,Home & Garden,4.0,127.0,0.25,Gift Card,N
ORD-20281,08/28/2025,Customer 1281,customer1281@example.com,United kingdom,Home & Garden,5.0,$103.06,0.2,Credit Card,no
ORD-21130,02-Mar-2026,Customer 1230,customer1230@example.com,Australia,Electronic,4.0,176.46,0.15,Credit Card,no
ORD-20389,04/17/2026,Customer 1389,customer1389@example.com,australia,apparel,1.0,$195.71,2.41,Debit Card,No
ORD-20948,2026-07-22,Customer 1048,  customer1048@example.com ,GERMANY,beauty,4.0,$191.12,0.18,Gift Card,false
ORD-20251,"March 23, 2025",Customer 1251,customer1251@example.com,germany,sports,3.0,35.5,0.03,Debit Card,false
ORD-21426,11-Jul-2025,Customer 1526,customer1526@example.com,DE,beauty,2.0,$205.88,0.11,PayPal,0
ORD-21157,12/12/2025,Customer 1257,customer1257@example.com,United states,sports,4.0,$14.79,0.07,PayPal,no
ORD-20890,19-May-2025,Customer 1890,  customer1890@example.com ,United kingdom, Beauty,5.0,$149.65,0.08,Credit Card,no
ORD-21435,"July 29, 2025",Customer 1535,customer1535@example.com,United states,BEAUTY,3.0,$27.47,,PayPal,no
ORD-20520,2026-01-02,Customer 1520,customer1520@example.com,UK,Appreal,5.0,75.83,0.04,Gift Card,FALSE
ORD-21036,2025-09-04,Customer 1136,  customer1136@example.com ,USA,electronics,1.0,185.18,0.01,Gift Card,0
ORD-21398,11-Sep-2025,Customer 1498,customer1498@example.com,canada,Sport,3.0,$194.11,0.29,PayPal,0
ORD-20668,2025-06-27,Customer 1668,customer1668@example.com,,Apparel,3.0,42.81,0.02,Gift Card,No
ORD-21459,"August 11, 2026",Customer 1559,customer1559@example.com,germany,Home&Garden,4.0,44.74,0.04,Credit Card,N
ORD-20876,2026-05-03,Customer 1876,customer1876@example.com,Germany,HOME & GARDEN,4.0,208.49,0.29,Credit Card,no
ORD-21374,20-Jun-2026,Customer 1474,  customer1474@example.com ,Canada,Apparel,1.0,142.77,0.22,Gift Card,FALSE
ORD-21429,07/23/2025,Customer 1529,  customer1529@example.com ,DE, Apparel,1.0,$163.00,0.2,Gift Card,No
ORD-21013,11/13/2025,Customer 1113,customer1113@example.com,U.K.,beauty,,42.42,0.02,PayPal,No
ORD-21451,"September 24, 2025",Customer 1551,  customer1551@example.com ,CA,Sport,1.0,$115.17,0.05,Gift Card,false
ORD-20753,03/28/2026,Customer 1753,customer1753@example.com,USA,Beauty,5.0,60.46,0.14,Gift Card,No
ORD-21262,12-Apr-2025,Customer 1362,customer1362@example.com,DE,Home&Garden,3.0,$16.48,0.11,Credit Card,false
ORD-20213,10/20/2025,Customer 1213,  customer1213@example.com ,AUS, Beauty,2.0,134.71,0.13,Credit Card,FALSE
ORD-21240,2025-06-14,Customer 1340,  customer1340@example.com ,U.K.,Appreal,,$31.69,0.26,PayPal,no
ORD-20957,10/29/2025,Customer 1057,customer1057@example.com,U.K.,Sports ,5.0,80.65,0.09,Gift Card,no
ORD-21393,03/16/2025,Customer 1493,  customer1493@example.com ,germany,Sports,2.0,$130.57,0.21,Gift Card,0
ORD-20567,"July 08, 2026",Customer 1567,customer1567@example.com,,BEAUTY,3.0,$178.03,0.06,Debit Card,N
ORD-20068,2026-03-14,Customer 1068,customer1068@example.com,United Kingdom, Apparel,1.0,201.92,0.11,PayPal,FALSE
ORD-20085,04/14/2026,Customer 1085,customer1085@example.com,AUSTRALIA,HOME & GARDEN,3.0,$131.64,0.05,Gift Card,no
ORD-21413,04/19/2026,Customer 1513,customer1513@example.com,,HOME & GARDEN,3.0,127.67,0.26,Credit Card,0
ORD-20912,2026-06-25,Customer 1012,  customer1012@example.com ,us,Electronic,3.0,$132.05,0.04,Credit Card,No
ORD-20466,10-Jun-2025,Customer 1466,customer1466@example.com,us,electronics,3.0,$93.29,0.1,Debit Card,no
ORD-20879,"April 04, 2025",Customer 1879,  customer1879@example.com ,United Kingdom,home and garden,1.0,171.86,0.08,PayPal,no
ORD-20429,04/16/2025,Customer 1429,customer1429@example.com,United States,Sports,5.0,126.62,0.15,PayPal,No
ORD-20417,07/03/2025,Customer 1417,customer1417@example.com,USA,Home & garden,5.0,$96.99,,Credit Card,false
ORD-20412,2025-10-16,Customer 1412,customer1412@example.com,Germany,BEAUTY,3.0,162.21,0.17,Debit Card,N
ORD-20196,2026-03-18,Customer 1196,  customer1196@example.com ,USA,Sport,2.0,32.19,0.19,Credit Card,false
ORD-21490,30-Dec-2025,Customer 1590,  customer1590@example.com ,AUS,Beuaty,1.0,$79.60,0.1,Gift Card,0
ORD-20284,2026-01-10,Customer 1284,customer1284@example.com,Canada,apparel,1.0,$214.28,0.13,,0
ORD-21135,"March 18, 2026",Customer 1235,customer1235@example.com,DE, Apparel,3.0,$120.12,0.15,Credit Card,false
ORD-21169,02/07/2026,Customer 1269,customer1269@example.com,CA,Electronic,1.0,$127.66,0.01,Gift Card,N
ORD-20666,26-Nov-2025,Customer 1666,  customer1666@example.com ,UK,Home & Garden,2.0,39.65,0.3,PayPal,0
ORD-20684,2025-09-12,Customer 1684,customer1684@example.com,Germany,apparel,3.0,57.28,0.12,Gift Card,yes
ORD-20380,2025-10-06,Customer 1380,customer1380@example.com,CANADA, Beauty,4.0,$67.64,0.2,PayPal,0
ORD-21012,2026-03-28,Customer 1112,customer1112@example.com,Germany,Apparel,3.0,$170.35,0.1,Debit Card,TRUE
ORD-21419,"March 24, 2025",Customer 1519,customer1519@example.com,us,Sports ,5.0,$97.60,0.27,Debit Card,No
ORD-20290,11-May-2025,Customer 1290,customer1290@example.com,CANADA,Sport,1.0,76.02,0.02,Debit Card,0
ORD-20359,"August 16, 2025",Customer 1359,,CANADA,home and garden,4.0,$72.97,0.29,Gift Card,No
ORD-20364,2025-11-05,Customer 1364,customer1364@example.com,United kingdom,BEAUTY,4.0,$176.42,0.24,PayPal,true
ORD-20524,2025-06-11,Customer 1524,,DE, Beauty,2.0,80.8,0.24,Credit Card,0
ORD-20574,26-Nov-2025,Customer 1574,  customer1574@example.com ,Australia,ELECTRONICS,2.0,106.22,0.24,Gift Card,false
ORD-20693,08/04/2026,Customer 1693,customer1693@example.com,england,APPAREL,4.0,$48.95,0.23,PayPal,false
ORD-20704,2025-09-14,Customer 1704,customer1704@example.com,Australia,Home&Garden,5.0,29.58,0.14,,No
ORD-20112,2025-11-10,Customer 1112,customer1112@example.com,australia,Beuaty,2.0,$84.46,0.04,PayPal,N
ORD-21126,19-Apr-2025,Customer 1226,customer1226@example.com,CANADA,Appreal,5.0,99.83,0.23,Credit Card,FALSE
ORD-20414,16-May-2026,Customer 1414,  customer1414@example.com ,us, Apparel,5.0,158.32,0.29,PayPal,0
ORD-20589,06/11/2025,Customer 1589,customer1589@example.com,AUSTRALIA,HOME & GARDEN,5.0,82.01,0.11,Gift Card,No
ORD-21214,13-Dec-2025,Customer 1314,customer1314@example.com,U.K.,HOME & GARDEN,1.0,$203.74,0.24,Gift Card,FALSE
ORD-21538,29-May-2025,Customer 1638,customer1638@example.com,australia,Beuaty,4.0,$83.66,0.04,Debit Card,FALSE
ORD-20486,18-Aug-2025,Customer 1486,customer1486@example.com,U.K.,electronics,5.0,$154.87,0.27,Gift Card,N
ORD-21076,2025-06-03,Customer 1176,  customer1176@example.com ,United Kingdom,Apparel,2.0,13.49,0.02,Credit Card,true
ORD-21052,2025-07-17,Customer 1152,  customer1152@example.com ,America,Sport,1.0,$98.66,0.04,Gift Card,no
ORD-21089,06/02/2025,Customer 1189,customer1189@example.com,england,beauty,5.0,154.53,0.27,PayPal,FALSE
ORD-20874,21-Jan-2026,Customer 1874,  customer1874@example.com ,australia,electronics,5.0,153.96,0.24,,false
ORD-21424,2026-07-14,Customer 1524,customer1524@example.com,canada,Home&Garden,3.0,114.01,0.04,PayPal,TRUE
ORD-20843,"June 26, 2026",Customer 1843,customer1843@example.com,GERMANY,ELECTRONICS,4.0,137.59,0.06,Credit Card,0
ORD-20966,30-May-2026,Customer 1066,customer1066@example.com,germany,Electronics,2.0,180.28,0.24,PayPal,FALSE
ORD-20594,11-Feb-2026,Customer 1594,customer1594@example.com,AUSTRALIA,BEAUTY,5.0,109.86,0.23,Credit Card,N
ORD-20927,"December 31, 2025",Customer 1027,customer1027@example.com,canada,apparel,1.0,$56.20,0.23,PayPal,No
ORD-20308,2025-12-02,Customer 1308,  customer1308@example.com ,U.K.,SPORTS,3.0,81.58,0.25,,false
ORD-20058,20-Apr-2025,Customer 1058,customer1058@example.com,AUSTRALIA,home and garden,2.0,36.61,0.14,Credit Card,No
ORD-20159,"March 11, 2026",Customer 1159,  customer1159@example.com ,Australia,beauty,3.0,$91.32,0.1,Debit Card,no
ORD-20982,03-May-2025,Customer 1082,customer1082@example.com,DE,Electronics ,1.0,38.3,0.2,PayPal,false
ORD-20186,27-Jul-2025,Customer 1186,customer1186@example.com,United Kingdom,Beuaty,2.0,$50.21,0.0,Credit Card,false
ORD-20244,2025-06-07,Customer 1244,customer1244@example.com,GERMANY,Beuaty,3.0,75.56,0.23,PayPal,0
ORD-21544,2026-02-04,Customer 1644,customer1644@example.com,United States,Home & Garden,3.0,$58.69,0.25,Credit Card,false
ORD-20157,05/12/2025,Customer 1157,  customer1157@example.com ,CANADA,Home & garden,3.0,175.0,0.21,Debit Card,No
ORD-20126,10-Mar-2026,Customer 1126,customer1126@example.com,Germany, Beauty,3.0,156.1,0.1,Debit Card,yes
ORD-20322,26-Apr-2025,Customer 1322,customer1322@example.com,United states,APPAREL,1.0,12.65,0.09,Gift Card,No
ORD-21083,"August 08, 2025",Customer 1183,  customer1183@example.com ,United states,Home & garden,3.0,$162.73,0.24,Debit Card,No
ORD-20804,2026-01-01,Customer 1804,customer1804@example.com,U.S.A.,HOME & GARDEN,2.0,171.66,0.16,PayPal,false
ORD-21236,2026-03-15,Customer 1336,customer1336@example.com,America,HOME & GARDEN,3.0,$94.29,0.03,Debit Card,No
ORD-20777,02/10/2026,Customer 1777,  customer1777@example.com ,Canada,Electronics,4.0,$15.56,0.13,PayPal,false
ORD-21127,"July 07, 2025",Customer 1227,customer1227@example.com,United states,Beauty,2.0,$214.32,0.23,PayPal,yes
ORD-21347,"February 27, 2025",Customer 1447,customer1447@example.com,United kingdom, Beauty,3.0,$95.45,0.05,Gift Card,FALSE
ORD-21356,2025-12-28,Customer 1456,customer1456@example.com,,,5.0,131.19,0.22,Credit Card,no
ORD-20845,05/10/2026,Customer 1845,customer1845@example.com,UK,Apparel,5.0,181.34,0.3,Credit Card,N
ORD-21334,10-Jan-2026,Customer 1434,customer1434@example.com,england,Electronics ,1.0,29.97,,Credit Card,no
ORD-21252,2025-12-22,Customer 1352,  customer1352@example.com ,CANADA,Home & Garden,5.0,$179.00,0.23,Credit Card,false
ORD-20273,12/22/2025,Customer 1273,customer1273@example.com,America,Electronics ,1.0,$95.16,0.16,Gift Card,FALSE
ORD-20875,"April 29, 2026",Customer 1875,  customer1875@example.com ,GERMANY,beauty,5.0,49.86,0.07,Credit Card,No
ORD-20182,30-Oct-2025,Customer 1182,  customer1182@example.com ,GERMANY, Apparel,5.0,$149.51,0.24,Gift Card,0
ORD-21365,07/23/2026,Customer 1465,  customer1465@example.com ,UK,SPORTS,2.0,188.0,0.29,PayPal,false
ORD-21075,"February 22, 2026",Customer 1175,customer1175@example.com,USA,electronics,2.0,138.57,0.2,Debit Card,No
ORD-21221,02/19/2026,Customer 1321,customer1321@example.com,AUS,sports,2.0,88.51,0.0,Credit Card,No
ORD-20462,02-Dec-2025,Customer 1462,customer1462@example.com,Canada,SPORTS,5.0,131.21,,Debit Card,No
ORD-20089,01/11/2026,Customer 1089,  customer1089@example.com ,,Sport,1.0,$202.88,0.12,Credit Card,N
ORD-21248,2026-04-25,Customer 1348,customer1348@example.com,CA,apparel,4.0,145.55,0.23,PayPal,0
ORD-21484,2026-02-20,Customer 1584,customer1584@example.com,Australia,Home & Garden,3.0,$121.25,0.09,Credit Card,false
ORD-20050,26-May-2026,Customer 1050,customer1050@example.com,canada,Home & Garden,4.0,125.17,0.27,Credit Card,FALSE
ORD-20853,05/05/2025,Customer 1853,customer1853@example.com,CA,apparel,5.0,171.39,0.3,Credit Card,FALSE
ORD-20415,"March 30, 2025",Customer 1415,customer1415@example.com,USA, Apparel,2.0,9.12,0.3,Gift Card,0
ORD-20676,2026-02-24,Customer 1676,  customer1676@example.com ,canada,sports,1.0,76.84,0.27,PayPal,false
ORD-20534,07-Aug-2026,Customer 1534,customer1534@example.com,germany,Home&Garden,3.0,$50.00,0.14,PayPal,No
ORD-20234,25-Apr-2025,Customer 1234,customer1234@example.com,CA,home and garden,5.0,196.4,0.07,Credit Card,FALSE
ORD-20680,2025-04-07,Customer 1680,  customer1680@example.com ,Germany,Electronics,5.0,$50.41,0.14,Credit Card,N
ORD-20581,03/04/2026,Customer 1581,customer1581@example.com,germany,beauty,1.0,150.12,,PayPal,FALSE
ORD-20401,10/28/2025,Customer 1401,  customer1401@example.com ,U.S.A.,Home & garden,1.0,$84.12,0.2,Gift Card,FALSE
ORD-20698,02-Sep-2025,Customer 1698,  customer1698@example.com ,U.K.,Home & garden,1.0,$53.36,0.12,,0
